id,id_groupement,nom,created_by,created_on,updated_by,updated_on,longitude,latitude
355,37,CHAMBULI,Olivier,14:03.8,NULL,NULL,NULL,NULL
356,57,CHANDAGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
357,68,CHANGITSI,Olivier,14:03.8,NULL,NULL,NULL,NULL
358,59,CHANINGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
359,11,CHANZARWE,Olivier,14:03.8,NULL,NULL,NULL,NULL
360,35,CHANZIKIRO,Olivier,14:03.8,NULL,NULL,NULL,NULL
361,80,CHARAMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
362,4,CHAYI,Olivier,14:03.8,NULL,NULL,NULL,NULL
363,38,CHENGERERO,Olivier,14:03.8,NULL,NULL,NULL,NULL
364,38,CHEYA,Olivier,14:03.8,NULL,NULL,NULL,NULL
365,16,CHIBISHIRE,Olivier,14:03.8,NULL,NULL,NULL,NULL
367,9,CHIRAMBO,Olivier,14:03.8,NULL,NULL,NULL,NULL
368,57,CHIRAMBUGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
369,4,CHITO,Olivier,14:03.8,NULL,NULL,NULL,NULL
370,11,CHOGERO,Olivier,14:03.8,NULL,NULL,NULL,NULL
371,57,CHONA,Olivier,14:03.8,NULL,NULL,NULL,NULL
372,11,CHUHO,Olivier,14:03.8,NULL,NULL,NULL,NULL
373,15,CHUMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
374,24,CHUMBA/BUKOMBO,Olivier,14:03.8,NULL,NULL,NULL,NULL
375,11,CHUNGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
376,80,CIGOMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
377,73,CIPOPO,Olivier,14:03.8,NULL,NULL,NULL,NULL
378,80,CIRAMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
379,11,CYAHEMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
380,7,CYAMABUYE,Olivier,14:03.8,NULL,NULL,NULL,NULL
381,24,CYAMBOGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
382,57,CYANGUGU,Olivier,14:03.8,NULL,NULL,NULL,NULL
383,9,DAMBURA,Olivier,14:03.8,NULL,NULL,NULL,NULL
384,11,DIKONA,Olivier,14:03.8,NULL,NULL,NULL,NULL
385,43,DITSA,Olivier,14:03.8,NULL,NULL,NULL,NULL
386,24,ERUMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
387,43,FARINGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
388,43,FUBWE,Olivier,14:03.8,NULL,NULL,NULL,NULL
389,23,FUKO,Olivier,14:03.8,NULL,NULL,NULL,NULL
390,73,FUNGURA,Olivier,14:03.8,NULL,NULL,NULL,NULL
391,11,FWAMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
392,44,GAFUMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
393,11,GAHINGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
394,30,GAHIRA,Olivier,14:03.8,NULL,NULL,NULL,NULL
395,67,GAHUNDE,Olivier,14:03.8,NULL,NULL,NULL,NULL
396,43,GAKIKA,Olivier,14:03.8,NULL,NULL,NULL,NULL
397,11,GANSERE,Olivier,14:03.8,NULL,NULL,NULL,NULL
398,24,GASHAVU,Olivier,14:03.8,NULL,NULL,NULL,NULL
399,73,GASHUKANO,Olivier,14:03.8,NULL,NULL,NULL,NULL
400,17,GASINGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
401,24,GASISIRO,Olivier,14:03.8,NULL,NULL,NULL,NULL
402,30,GASIZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
403,59,GASOVU,Olivier,14:03.8,NULL,NULL,NULL,NULL
404,80,GATARE,Olivier,14:03.8,NULL,NULL,NULL,NULL
405,10,GATOVU/B-KAEMBE,Olivier,14:03.8,NULL,NULL,NULL,NULL
406,24,GATSIRA,Olivier,14:03.8,NULL,NULL,NULL,NULL
407,11,GIHOHWA,Olivier,14:03.8,NULL,NULL,NULL,NULL
408,11,GIHUNDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
409,24,GIKINGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
410,11,GIKOHA,Olivier,14:03.8,NULL,NULL,NULL,NULL
411,38,GIKORO,Olivier,14:03.8,NULL,NULL,NULL,NULL
412,71,GIPFURA,Olivier,14:03.8,NULL,NULL,NULL,NULL
413,40,GISHA,Olivier,14:03.8,NULL,NULL,NULL,NULL
414,44,GISIZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
415,38,GISIZA KIPANDE,Olivier,14:03.8,NULL,NULL,NULL,NULL
416,62,GITEGEKO,Olivier,14:03.8,NULL,NULL,NULL,NULL
417,43,GITENE,Olivier,14:03.8,NULL,NULL,NULL,NULL
418,62,GITEREKO,Olivier,14:03.8,NULL,NULL,NULL,NULL
419,11,GORIBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
420,43,GUMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
421,29,GUSIZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
422,11,GWAKENE,Olivier,14:03.8,NULL,NULL,NULL,NULL
423,11,GWANGERA,Olivier,14:03.8,NULL,NULL,NULL,NULL
424,11,GWANGERI,Olivier,14:03.8,NULL,NULL,NULL,NULL
425,11,GWANGERUI,Olivier,14:03.8,NULL,NULL,NULL,NULL
426,11,GWANKERI,Olivier,14:03.8,NULL,NULL,NULL,NULL
427,48,HABULA,Olivier,14:03.8,NULL,NULL,NULL,NULL
428,45,HAGAME,Olivier,14:03.8,NULL,NULL,NULL,NULL
429,43,HAKIKA,Olivier,14:03.8,NULL,NULL,NULL,NULL
430,43,HARAMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
431,10,HEMBE/B-KAEMBE,Olivier,14:03.8,NULL,NULL,NULL,NULL
432,11,HEMBE/B-MUKOTO,Olivier,14:03.8,NULL,NULL,NULL,NULL
433,11,HIKIRO,Olivier,14:03.8,NULL,NULL,NULL,NULL
434,71,HOHE,Olivier,14:03.8,NULL,NULL,NULL,NULL
435,2,HOMBO,Olivier,14:03.8,NULL,NULL,NULL,NULL
436,24,HONERO,Olivier,14:03.8,NULL,NULL,NULL,NULL
437,57,HUMURE,Olivier,14:03.8,NULL,NULL,NULL,NULL
438,11,IBUGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
439,24,IBUMBASHA,Olivier,14:03.8,NULL,NULL,NULL,NULL
440,43,ICHORA,Olivier,14:03.8,NULL,NULL,NULL,NULL
441,999,IDJWI,Olivier,14:03.8,Olivier,40:29.9,0,0
442,24,IFUBWE,Olivier,14:03.8,NULL,NULL,NULL,NULL
443,11,IGISE,Olivier,14:03.8,NULL,NULL,NULL,NULL
444,45,IHULA,Olivier,14:03.8,NULL,NULL,NULL,NULL
445,12,IHUNGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
446,35,IKOBO/IKOBO,Olivier,14:03.8,NULL,NULL,NULL,NULL
447,45,IKOBO/KISIMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
448,45,IKULA,Olivier,14:03.8,NULL,NULL,NULL,NULL
449,6,ILUNGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
450,11,INGURU,Olivier,14:03.8,NULL,NULL,NULL,NULL
451,64,IRANGIRA,Olivier,14:03.8,NULL,NULL,NULL,NULL
452,35,IREMYA,Olivier,14:03.8,NULL,NULL,NULL,NULL
453,45,IRU,Olivier,14:03.8,NULL,NULL,NULL,NULL
454,16,ISHASHA,Olivier,14:03.8,NULL,NULL,NULL,NULL
455,62,ISHOLA,Olivier,14:03.8,NULL,NULL,NULL,NULL
456,17,ISHUMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
457,23,ITANGAZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
458,2,ITEBERO,Olivier,14:03.8,NULL,NULL,NULL,NULL
459,43,ITUNDU,Olivier,14:03.8,NULL,NULL,NULL,NULL
460,10,ITWERI,Olivier,14:03.8,NULL,NULL,NULL,NULL
461,43,IYUBIRU,Olivier,14:03.8,NULL,NULL,NULL,NULL
462,35,JAHWU,Olivier,14:03.8,NULL,NULL,NULL,NULL
463,38,JOMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
464,17,JTN,Olivier,14:03.8,NULL,NULL,NULL,NULL
465,67,KAANDJA/NYAMABOKO1,Olivier,14:03.8,NULL,NULL,NULL,NULL
466,11,KABACHIRO,Olivier,14:03.8,NULL,NULL,NULL,NULL
467,35,KABALE/IKOBO,Olivier,14:03.8,NULL,NULL,NULL,NULL
468,10,KABALEKASHA/B-KAEMBE,Olivier,14:03.8,NULL,NULL,NULL,NULL
469,60,KABALEKASHA/MUPFUNI SHANGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
470,62,KABANDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
471,38,KABANDA GIKORO,Olivier,14:03.8,NULL,NULL,NULL,NULL
472,2,KABANGWA,Olivier,14:03.8,NULL,NULL,NULL,NULL
473,38,KABARA,Olivier,14:03.8,NULL,NULL,NULL,NULL
474,45,KABARANGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
475,11,KABARE/BASHALI MUKOTO,Olivier,14:03.8,NULL,NULL,NULL,NULL
476,30,KABASANZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
477,60,KABASE,Olivier,14:03.8,NULL,NULL,NULL,NULL
478,62,KABATI,Olivier,14:03.8,NULL,NULL,NULL,NULL
479,11,KABATI/BASHALI MUKOTO,Olivier,14:03.8,NULL,NULL,NULL,NULL
480,40,KABATI/KAMURONZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
481,44,KABAYA,Olivier,14:03.8,NULL,NULL,NULL,NULL
482,44,KABAYA/KISIGARI,Olivier,14:03.8,NULL,NULL,NULL,NULL
483,71,KABERE,Olivier,14:03.8,NULL,NULL,NULL,NULL
484,67,KABIHIRA,Olivier,14:03.8,NULL,NULL,NULL,NULL
485,43,KABINDI,Olivier,14:03.8,NULL,NULL,NULL,NULL
486,38,KABINDI/JOMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
487,44,KABINDI/KISIGARI,Olivier,14:03.8,NULL,NULL,NULL,NULL
488,59,KABINGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
489,11,KABINGU/BASHALI MUKOTO,Olivier,14:03.8,NULL,NULL,NULL,NULL
490,45,KABINGU/KISIMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
491,59,KABINGU/M-MATANDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
492,60,KABINGU/M-SHANGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
493,43,KABIRA,Olivier,14:03.8,NULL,NULL,NULL,NULL
494,43,KABIRANGIRIRO,Olivier,14:03.8,NULL,NULL,NULL,NULL
495,10,KABIRU,Olivier,14:03.8,NULL,NULL,NULL,NULL
496,71,KABIZO,Olivier,14:03.8,NULL,NULL,NULL,NULL
497,16,KABUGA/BINZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
498,24,KABUGA/BUKOMBO,Olivier,14:03.8,NULL,NULL,NULL,NULL
499,71,KABUGA/TONGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
500,16,KABUMBIRO 1,Olivier,14:03.8,NULL,NULL,NULL,NULL
501,9,KABUSHAO,Olivier,14:03.8,NULL,NULL,NULL,NULL
502,48,KABUTU,Olivier,14:03.8,NULL,NULL,NULL,NULL
503,44,KABUYE/KISIGARI,Olivier,14:03.8,NULL,NULL,NULL,NULL
504,16,KADEHE,Olivier,14:03.8,NULL,NULL,NULL,NULL
505,59,KADIRISHA,Olivier,14:03.8,NULL,NULL,NULL,NULL
506,62,KAETI,Olivier,14:03.8,NULL,NULL,NULL,NULL
507,27,KAFUMBIZO,Olivier,14:03.8,NULL,NULL,NULL,NULL
508,4,KAGANDO,Olivier,14:03.8,NULL,NULL,NULL,NULL
509,4,KAGANDO/BAMBU,Olivier,14:03.8,NULL,NULL,NULL,NULL
510,71,KAGANDO/TONGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
511,57,KAGANO/M-KARUBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
512,59,KAGANO/M-MATANDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
513,23,KAGARA,Olivier,14:03.8,NULL,NULL,NULL,NULL
514,10,KAGI,Olivier,14:03.8,NULL,NULL,NULL,NULL
515,59,KAGUNDU ,Olivier,14:03.8,NULL,NULL,NULL,NULL
516,10,KAHANGA/B-KAEMBE,Olivier,14:03.8,NULL,NULL,NULL,NULL
517,62,KAHANGA/B-MUKOTO,Olivier,14:03.8,NULL,NULL,NULL,NULL
518,27,KAHARANGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
519,67,KAHASHA,Olivier,14:03.8,NULL,NULL,NULL,NULL
520,10,KAHEMBE/B-KAEMBE,Olivier,14:03.8,NULL,NULL,NULL,NULL
521,60,KAHEMBE/M-SHANGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
522,57,KAHEMEREZO,Olivier,14:03.8,NULL,NULL,NULL,NULL
523,24,KAHENIRA,Olivier,14:03.8,NULL,NULL,NULL,NULL
524,62,KAHIMBI,Olivier,14:03.8,NULL,NULL,NULL,NULL
525,10,KAHIRA/B-KAEMBE,Olivier,14:03.8,NULL,NULL,NULL,NULL
526,11,KAHIRA/B-MUKOTO,Olivier,14:03.8,NULL,NULL,NULL,NULL
527,73,KAHOMBO,Olivier,14:03.8,NULL,NULL,NULL,NULL
528,7,KAHONGOLE/BANYUNGU,Olivier,14:03.8,NULL,NULL,NULL,NULL
529,9,KAHONGOLE/BAPFUNA,Olivier,14:03.8,NULL,NULL,NULL,NULL
530,15,KAHONGORE,Olivier,14:03.8,NULL,NULL,NULL,NULL
531,59,KAHOROLE,Olivier,14:03.8,NULL,NULL,NULL,NULL
532,58,KAHUNDU,Olivier,14:03.8,NULL,NULL,NULL,NULL
533,23,KAHUNGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
534,7,KAILENGE,Olivier,14:03.8,NULL,NULL,NULL,NULL
535,62,KAIWE,Olivier,14:03.8,NULL,NULL,NULL,NULL
536,57,KAJANGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
537,9,KAKINGI,Olivier,14:03.8,NULL,NULL,NULL,NULL
538,10,KAKIRI,Olivier,14:03.8,NULL,NULL,NULL,NULL
539,17,KALA,Olivier,14:03.8,NULL,NULL,NULL,NULL
540,73,KALAMAERO,Olivier,14:03.8,NULL,NULL,NULL,NULL
541,60,KALAMBA/M-SHANGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
542,73,KALAMBA/UFAMANDU,Olivier,14:03.8,NULL,NULL,NULL,NULL
543,11,KALAMBAHIRO,Olivier,14:03.8,NULL,NULL,NULL,NULL
544,11,KALAMBAIRO/B-MUKOTO,Olivier,14:03.8,NULL,NULL,NULL,NULL
545,60,KALAMBAIRO/M-SHANGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
546,4,KALAMBERE,Olivier,14:03.8,NULL,NULL,NULL,NULL
547,80,KALAMO,Olivier,14:03.8,NULL,NULL,NULL,NULL
548,11,KALANDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
549,19,KALANGALA,Olivier,14:03.8,NULL,NULL,NULL,NULL
550,45,KALAYE,Olivier,14:03.8,NULL,NULL,NULL,NULL
551,80,KALEHE,Olivier,14:03.8,NULL,NULL,NULL,NULL
552,11,KALEHE/B-MUKOTO,Olivier,14:03.8,NULL,NULL,NULL,NULL
553,35,KALEHE/IKOBO,Olivier,14:03.8,NULL,NULL,NULL,NULL
554,11,KALEMBE,Olivier,14:03.8,NULL,NULL,NULL,NULL
555,15,KALEMBERA/BIIRI,Olivier,14:03.8,NULL,NULL,NULL,NULL
556,68,KALEMBERA/NYAMABOKO 2,Olivier,14:03.8,NULL,NULL,NULL,NULL
557,67,KALEMBERA/NYAMABOKO1,Olivier,14:03.8,NULL,NULL,NULL,NULL
558,44,KALENGERA,Olivier,14:03.8,NULL,NULL,NULL,NULL
559,38,KALIBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
560,78,KALIKU,Olivier,14:03.8,NULL,NULL,NULL,NULL
561,77,KALIMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
562,15,KALINGA/BIIRI,Olivier,14:03.8,NULL,NULL,NULL,NULL
563,45,KALINGA/KISIMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
564,58,KALOBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
565,58,KALOBO,Olivier,14:03.8,NULL,NULL,NULL,NULL
566,10,KALONGE/B-KAEMBE,Olivier,14:03.8,NULL,NULL,NULL,NULL
567,11,KALONGE/B-MUKOTO,Olivier,14:03.8,NULL,NULL,NULL,NULL
568,45,KALONGE/KISIMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
569,11,KALUMWE,Olivier,14:03.8,NULL,NULL,NULL,NULL
570,9,KALUNGU/BAPFUNA,Olivier,14:03.8,NULL,NULL,NULL,NULL
571,11,KALUNGU/B-MUKO,Olivier,14:03.8,NULL,NULL,NULL,NULL
572,11,KALUNGU/B-MUKOTO,Olivier,14:03.8,NULL,NULL,NULL,NULL
573,29,KALUNGU/BUZI,Olivier,14:03.8,NULL,NULL,NULL,NULL
574,67,KALUNGU/NYAMABOKO 1,Olivier,14:03.8,NULL,NULL,NULL,NULL
575,11,KALUNSI,Olivier,14:03.8,NULL,NULL,NULL,NULL
576,61,KAMANDI,Olivier,14:03.8,NULL,NULL,NULL,NULL
577,11,KAMANYI,Olivier,14:03.8,NULL,NULL,NULL,NULL
578,11,KAMATEMBE,Olivier,14:03.8,NULL,NULL,NULL,NULL
579,21,KAMBALI,Olivier,14:03.8,NULL,NULL,NULL,NULL
580,67,KAMBULE,Olivier,14:03.8,NULL,NULL,NULL,NULL
581,73,KAMBURE,Olivier,14:03.8,NULL,NULL,NULL,NULL
582,71,KAMENA,Olivier,14:03.8,NULL,NULL,NULL,NULL
583,50,KAMINA,Olivier,14:03.8,NULL,NULL,NULL,NULL
584,62,KAMIRA,Olivier,14:03.8,NULL,NULL,NULL,NULL
585,73,KAMOBE,Olivier,14:03.8,NULL,NULL,NULL,NULL
586,11,KAMONGE,Olivier,14:03.8,NULL,NULL,NULL,NULL
587,73,KAMONI,Olivier,14:03.8,NULL,NULL,NULL,NULL
588,30,KAMONYENI/BWEZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
589,73,KAMUHOBE,Olivier,14:03.8,NULL,NULL,NULL,NULL
590,16,KAMUKWALE,Olivier,14:03.8,NULL,NULL,NULL,NULL
591,73,KAMUOBE,Olivier,14:03.8,NULL,NULL,NULL,NULL
592,40,KAMURONZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
593,44,KAMUSALE,Olivier,14:03.8,NULL,NULL,NULL,NULL
594,27,KANAMA/BUSANZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
595,71,KANAMA/TONGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
596,61,KANDOLE,Olivier,14:03.8,NULL,NULL,NULL,NULL
597,11,KANDORI,Olivier,14:03.8,NULL,NULL,NULL,NULL
598,78,KANGATI,Olivier,14:03.8,NULL,NULL,NULL,NULL
599,73,KANGATO,Olivier,14:03.8,NULL,NULL,NULL,NULL
600,62,KANGUBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
601,9,KANII,Olivier,14:03.8,NULL,NULL,NULL,NULL
602,58,KANIRA,Olivier,14:03.8,NULL,NULL,NULL,NULL
603,19,KANIRO,Olivier,14:03.8,NULL,NULL,NULL,NULL
604,9,KANISHOA,Olivier,14:03.8,NULL,NULL,NULL,NULL
605,15,KANIYI,Olivier,14:03.8,NULL,NULL,NULL,NULL
606,44,KANOMBE,Olivier,14:03.8,NULL,NULL,NULL,NULL
607,11,KANONGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
608,35,KANUNE,Olivier,14:03.8,NULL,NULL,NULL,NULL
609,58,KANUO,Olivier,14:03.8,NULL,NULL,NULL,NULL
610,41,KANYABAYONGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
611,69,KANYABIGUNZU,Olivier,14:03.8,NULL,NULL,NULL,NULL
612,60,KANYABIKONO,Olivier,14:03.8,NULL,NULL,NULL,NULL
613,24,KANYABUGIZI,Olivier,14:03.8,NULL,NULL,NULL,NULL
614,44,KANYABUSORO,Olivier,14:03.8,NULL,NULL,NULL,NULL
615,4,KANYAMA/BAMBU,Olivier,14:03.8,NULL,NULL,NULL,NULL
616,24,KANYAMABUGU,Olivier,14:03.8,NULL,NULL,NULL,NULL
617,4,KANYAMAGE,Olivier,14:03.8,NULL,NULL,NULL,NULL
618,71,KANYAMATEMBE,Olivier,14:03.8,NULL,NULL,NULL,NULL
619,24,KANYAMBO,Olivier,14:03.8,NULL,NULL,NULL,NULL
620,59,KANYAMITSINDO,Olivier,14:03.8,NULL,NULL,NULL,NULL
621,23,KANYAMONDO,Olivier,14:03.8,NULL,NULL,NULL,NULL
622,24,KANYAMUGENZI,Olivier,14:03.8,NULL,NULL,NULL,NULL
623,24,KANYANGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
624,11,KANYANGOHE,Olivier,14:03.8,NULL,NULL,NULL,NULL
625,11,KANYANGOHE/B-MUKOTO,Olivier,14:03.8,NULL,NULL,NULL,NULL
626,24,KANYANGOHE/BUKOMBO,Olivier,14:03.8,NULL,NULL,NULL,NULL
627,43,KANYANGOHE/KIHONDO,Olivier,14:03.8,NULL,NULL,NULL,NULL
628,60,KANYANGUBIRE,Olivier,14:03.8,NULL,NULL,NULL,NULL
629,41,KANYANZA/KANYABAYONGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
630,42,KANYANZA/KIBABI 2,Olivier,14:03.8,NULL,NULL,NULL,NULL
631,10,KANYATSI/B-KAEMBE,Olivier,14:03.8,NULL,NULL,NULL,NULL
632,62,KANYATSI/MUTANDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
633,71,KANYATSI/TONGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
634,58,KANYENZUKI,Olivier,14:03.8,NULL,NULL,NULL,NULL
635,38,KANYUNDO,Olivier,14:03.8,NULL,NULL,NULL,NULL
636,16,KANZANZA/BINZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
637,27,KANZANZA/BUSANZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
638,10,KANZENZE,Olivier,14:03.8,NULL,NULL,NULL,NULL
639,58,KAOI,Olivier,14:03.8,NULL,NULL,NULL,NULL
640,73,KAPOPO,Olivier,14:03.8,NULL,NULL,NULL,NULL
641,43,KAPYA,Olivier,14:03.8,NULL,NULL,NULL,NULL
642,23,KARAMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
643,10,KARAMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
644,57,KARAMBI,Olivier,14:03.8,NULL,NULL,NULL,NULL
645,11,KARAMBI/B-MUKOTO,Olivier,14:03.8,NULL,NULL,NULL,NULL
646,24,KARAMBI/BUKOMBO,Olivier,14:03.8,NULL,NULL,NULL,NULL
647,59,KARAMBI/M-MATANDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
648,71,KARAMBI/TONGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
649,57,KAREMBO,Olivier,14:03.8,NULL,NULL,NULL,NULL
650,48,KARENGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
651,20,KARHANDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
652,45,KARIBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
653,68,KARIKI,Olivier,14:03.8,NULL,NULL,NULL,NULL
654,17,KARONGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
655,57,KARUBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
656,11,KARUMO,Olivier,14:03.8,NULL,NULL,NULL,NULL
657,11,KARUNGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
658,44,KARUSURA,Olivier,14:03.8,NULL,NULL,NULL,NULL
659,11,KASABO,Olivier,14:03.8,NULL,NULL,NULL,NULL
660,73,KASAKE,Olivier,14:03.8,NULL,NULL,NULL,NULL
661,73,KASAKI,Olivier,14:03.8,NULL,NULL,NULL,NULL
662,11,KASANDO,Olivier,14:03.8,NULL,NULL,NULL,NULL
663,11,KASANGANO/B-MUKOTO,Olivier,14:03.8,NULL,NULL,NULL,NULL
664,76,KASANGANO/UTUNDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
665,41,KASANZE/KANYABAYONGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
666,23,KASASA,Olivier,14:03.8,NULL,NULL,NULL,NULL
667,16,KASAVE,Olivier,14:03.8,NULL,NULL,NULL,NULL
668,30,KASEBEYA,Olivier,14:03.8,NULL,NULL,NULL,NULL
669,71,KASEGERO,Olivier,14:03.8,NULL,NULL,NULL,NULL
670,27,KASEKE/BUSANZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
671,34,KASEKE/IHANA,Olivier,14:03.8,NULL,NULL,NULL,NULL
672,44,KASEKERO,Olivier,14:03.8,NULL,NULL,NULL,NULL
673,16,KASENGERE,Olivier,14:03.8,NULL,NULL,NULL,NULL
674,23,KASENYI,Olivier,14:03.8,NULL,NULL,NULL,NULL
675,80,KASHABERE,Olivier,14:03.8,NULL,NULL,NULL,NULL
676,19,KASHAFU,Olivier,14:03.8,NULL,NULL,NULL,NULL
677,24,KASHAGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
678,59,KASHAKI,Olivier,14:03.8,NULL,NULL,NULL,NULL
679,17,KASHALI,Olivier,14:03.8,NULL,NULL,NULL,NULL
680,62,KASHALIRA,Olivier,14:03.8,NULL,NULL,NULL,NULL
681,73,KASHANDJA,Olivier,14:03.8,NULL,NULL,NULL,NULL
682,11,KASHANDJE,Olivier,14:03.8,NULL,NULL,NULL,NULL
683,24,KASHAVU,Olivier,14:03.8,NULL,NULL,NULL,NULL
684,48,KASHEBERE,Olivier,14:03.8,NULL,NULL,NULL,NULL
685,67,KASHEKE,Olivier,14:03.8,NULL,NULL,NULL,NULL
686,60,KASHENDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
687,57,KASHENDA/M-KARUBA  ,Olivier,14:03.8,NULL,NULL,NULL,NULL
688,59,KASHENDA/M-MATANDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
689,60,KASHENDA/M-SHANGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
690,7,KASHINGE,Olivier,14:03.8,NULL,NULL,NULL,NULL
691,10,KASHONGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
692,43,KASHORA,Olivier,14:03.8,NULL,NULL,NULL,NULL
693,27,KASHOVU,Olivier,14:03.8,NULL,NULL,NULL,NULL
694,7,KASHOVU/BANYUNGU,Olivier,14:03.8,NULL,NULL,NULL,NULL
695,27,KASHOVU/BUSANZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
696,40,KASHOVU/KAMURONZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
697,59,KASHOVU/M-MATANDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
698,71,KASHOVU/TONGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
699,43,KASHUA,Olivier,14:03.8,NULL,NULL,NULL,NULL
700,11,KASHUGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
701,73,KASHUKANO,Olivier,14:03.8,NULL,NULL,NULL,NULL
702,73,KASHUKANO/UFAMANDU 1,Olivier,14:03.8,NULL,NULL,NULL,NULL
703,74,KASHUNGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
704,74,KASHUNO,Olivier,14:03.8,NULL,NULL,NULL,NULL
